"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"HH115",2017-06-15 10:00:00,0.0468,83.5,51.2,19.555,23.28
"HH115",2017-06-15 11:00:00,0.0497,82.9,51.2,19.6511111111111,23.8572222222222
"HH115",2017-06-15 12:00:00,0.0519,82.3,211.2,19.7927777777778,25.9138888888889
"HH115",2017-06-15 13:00:00,0.0533,77.6,153.7,20.0072222222222,26.8911111111111
"HH115",2017-06-15 14:00:00,0.054,73.7,56.2,20.3172222222222,27.235
"HH115",2017-06-15 15:00:00,0.054,66.3,26.2,20.6027777777778,28.0227777777778
"HH115",2017-06-15 16:00:00,0.0548,62.6,51.2,20.77,28.4188888888889
"HH115",2017-06-15 17:00:00,0.054,58.2,13.7,20.9361111111111,28.0477777777778
"HH115",2017-06-15 18:00:00,0.0548,52.7,8.7,21.0788888888889,27.6277777777778
"HH115",2017-06-15 19:00:00,0.054,54.4,3.7,21.1027777777778,26.28
"HH115",2017-06-15 20:00:00,0.054,64.2,1.2,21.1027777777778,23.7611111111111
"HH115",2017-06-15 21:00:00,0.054,67.7,1.2,21.0322222222222,22.25
"HH115",2017-06-15 22:00:00,0.0533,68.9,1.2,20.9361111111111,21.1511111111111
"HH115",2017-06-15 23:00:00,0.0533,74.1,1.2,20.7927777777778,21.175
"HH115",2017-06-16 00:00:00,0.0526,76.4,1.2,20.65,22.9438888888889
"HH115",2017-06-16 01:00:00,0.0533,74.5,1.2,20.5311111111111,19.8172222222222
"HH115",2017-06-16 02:00:00,0.0548,91.9,1.2,20.4122222222222,17.7961111111111
"HH115",2017-06-16 03:00:00,0.0548,95.3,1.2,20.2461111111111,18.1522222222222
"HH115",2017-06-16 04:00:00,0.0555,96.1,1.2,20.0788888888889,17.8672222222222
"HH115",2017-06-16 05:00:00,0.0555,95.5,1.2,19.9122222222222,18.2238888888889
"HH115",2017-06-16 06:00:00,0.0555,92.3,1.2,19.77,18.2
"HH115",2017-06-16 07:00:00,0.0577,96.2,1.2,19.6511111111111,17.7961111111111
"HH115",2017-06-16 08:00:00,0.0577,97.9,6.2,19.5322222222222,18.2
"HH115",2017-06-16 09:00:00,0.0584,97.6,13.7,19.4361111111111,19.1988888888889
"HH115",2017-06-16 10:00:00,0.0584,97,11.2,19.365,19.9122222222222
"HH115",2017-06-16 11:00:00,0.0591,96.8,21.2,19.3411111111111,21.0561111111111
"HH115",2017-06-16 12:00:00,0.0598,89.6,56.2,19.365,23.2561111111111
"HH115",2017-06-16 13:00:00,0.0598,79.5,153.7,19.4838888888889,24.0738888888889
"HH115",2017-06-16 14:00:00,0.0606,77,38.7,19.7927777777778,25.5977777777778
"HH115",2017-06-16 15:00:00,0.0606,71.3,28.7,20.055,26.2072222222222
"HH115",2017-06-16 16:00:00,0.0606,69.1,31.2,20.2461111111111,26.8422222222222
"HH115",2017-06-16 17:00:00,0.0606,67,13.7,20.3877777777778,26.1577777777778
"HH115",2017-06-16 18:00:00,0.0598,64.9,13.7,20.5072222222222,26.4022222222222
"HH115",2017-06-16 19:00:00,0.0598,67.8,3.7,20.5788888888889,26.0122222222222
"HH115",2017-06-16 20:00:00,0.0598,70.8,1.2,20.6027777777778,24.895
"HH115",2017-06-16 21:00:00,0.0591,79.8,1.2,20.6027777777778,22.9438888888889
"HH115",2017-06-16 22:00:00,0.0584,85.3,1.2,20.5788888888889,22.6088888888889
"HH115",2017-06-16 23:00:00,0.0584,86.6,1.2,20.5311111111111,22.7761111111111
"HH115",2017-06-17 00:00:00,0.0584,85.4,1.2,20.4838888888889,22.8477777777778
"HH115",2017-06-17 01:00:00,0.0584,86.3,1.2,20.4361111111111,23.5211111111111
"HH115",2017-06-17 02:00:00,0.0577,87,1.2,20.4122222222222,23.0638888888889
"HH115",2017-06-17 03:00:00,0.0577,87.5,1.2,20.365,23.2077777777778
"HH115",2017-06-17 04:00:00,0.0577,86.8,1.2,20.3411111111111,21.9627777777778
"HH115",2017-06-17 05:00:00,0.0577,93.7,1.2,20.3172222222222,21.27
"HH115",2017-06-17 06:00:00,0.0569,96.1,1.2,20.2927777777778,20.7461111111111
"HH115",2017-06-17 07:00:00,0.0569,97.4,3.7,20.2222222222222,20.865
"HH115",2017-06-17 08:00:00,0.0569,95.7,8.7,20.1738888888889,22.1777777777778
"HH115",2017-06-17 09:00:00,0.0569,90.6,31.2,20.15,23.9777777777778
"HH115",2017-06-17 10:00:00,0.0577,84.7,123.7,20.1738888888889,24.9677777777778
"HH115",2017-06-17 11:00:00,0.0569,81.8,48.7,20.2688888888889,25.2827777777778
"HH115",2017-06-17 12:00:00,0.0569,81,46.2,20.4122222222222,25.72
"HH115",2017-06-17 13:00:00,0.0577,80.7,106.2,20.5788888888889,26.5238888888889
"HH115",2017-06-17 14:00:00,0.0577,79.8,33.7,20.77,26.4261111111111
"HH115",2017-06-17 15:00:00,0.0569,81.4,23.7,20.9127777777778,25.7677777777778
"HH115",2017-06-17 16:00:00,0.0569,84.4,41.2,21.0077777777778,24.8472222222222
"HH115",2017-06-17 17:00:00,0.0562,84.2,13.7,21.0788888888889,23.7372222222222
"HH115",2017-06-17 18:00:00,0.0562,88.4,8.7,21.1027777777778,22.2977777777778
"HH115",2017-06-17 19:00:00,0.0555,91.1,6.2,21.0788888888889,22.7288888888889
"HH115",2017-06-17 20:00:00,0.0555,93.4,1.2,21.0077777777778,22.345
"HH115",2017-06-17 21:00:00,0.0555,95,1.2,20.9361111111111,21.7477777777778
"HH115",2017-06-17 22:00:00,0.0562,97.7,1.2,20.865,21.8188888888889
"HH115",2017-06-17 23:00:00,0.0562,98.6,1.2,20.7927777777778,21.8188888888889
"HH115",2017-06-18 00:00:00,0.0562,99.1,1.2,20.7222222222222,21.3661111111111
"HH115",2017-06-18 01:00:00,0.0562,99.4,1.2,20.65,21.5327777777778
"HH115",2017-06-18 02:00:00,0.0562,99.1,1.2,20.6027777777778,21.3661111111111
"HH115",2017-06-18 03:00:00,0.0562,99.4,1.2,20.555,21.3177777777778
"HH115",2017-06-18 04:00:00,0.0562,99.6,1.2,20.5072222222222,21.4127777777778
"HH115",2017-06-18 05:00:00,0.0562,99.3,1.2,20.46,21.3177777777778
"HH115",2017-06-18 06:00:00,0.0555,98.7,1.2,20.4122222222222,21.1272222222222
"HH115",2017-06-18 07:00:00,0.0555,96.3,1.2,20.365,20.5311111111111
"HH115",2017-06-18 08:00:00,0.0548,90.6,8.7,20.3172222222222,20.865
"HH115",2017-06-18 09:00:00,0.0548,87.2,38.7,20.2461111111111,21.2938888888889
"HH115",2017-06-18 10:00:00,0.0548,81.4,266.2,20.2222222222222,21.6277777777778
"HH115",2017-06-18 11:00:00,0.0548,76.4,126.2,20.365,22.5611111111111
"HH115",2017-06-18 12:00:00,0.0548,71.6,153.7,20.46,22.5611111111111
"HH115",2017-06-18 13:00:00,0.0548,70.7,51.2,20.5311111111111,23.0877777777778
"HH115",2017-06-18 14:00:00,0.054,69.1,31.2,20.6738888888889,23.0161111111111
"HH115",2017-06-18 15:00:00,0.054,66.7,28.7,20.6977777777778,23.1122222222222
"HH115",2017-06-18 16:00:00,0.054,66.6,63.7,20.6977777777778,23.2561111111111
"HH115",2017-06-18 17:00:00,0.0533,64.1,21.2,20.6738888888889,22.25
"HH115",2017-06-18 18:00:00,0.0526,68.3,13.7,20.65,21.9388888888889
"HH115",2017-06-18 19:00:00,0.0526,70.5,6.2,20.555,21.9388888888889
"HH115",2017-06-18 20:00:00,0.0519,70.2,1.2,20.46,21.6277777777778
"HH115",2017-06-18 21:00:00,0.0519,70.2,1.2,20.365,21.4372222222222
"HH115",2017-06-18 22:00:00,0.0511,73.7,1.2,20.2688888888889,19.8877777777778
"HH115",2017-06-18 23:00:00,0.0511,79.9,1.2,20.1738888888889,19.2222222222222
"HH115",2017-06-19 00:00:00,0.0504,77.2,1.2,20.055,19.2938888888889
"HH115",2017-06-19 01:00:00,0.0504,76.4,1.2,19.9361111111111,19.0077777777778
"HH115",2017-06-19 02:00:00,0.0504,78.8,1.2,19.8172222222222,18.295
"HH115",2017-06-19 03:00:00,0.0504,82.3,1.2,19.6977777777778,17.0577777777778
"HH115",2017-06-19 04:00:00,0.0497,87,1.2,19.555,16.2722222222222
"HH115",2017-06-19 05:00:00,0.0497,89.2,1.2,19.4127777777778,16.2011111111111
"HH115",2017-06-19 06:00:00,0.0497,89.2,1.2,19.2461111111111,16.2011111111111
"HH115",2017-06-19 07:00:00,0.0497,89.5,3.7,19.1027777777778,17.4627777777778
"HH115",2017-06-19 08:00:00,0.0497,84.4,16.2,18.985,18.485
