"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"U134",2019-01-01 00:00:00,-0.129,100,1.2,2.93,1.28888888888889
"U134",2019-01-01 01:00:00,-0.1312,100,1.2,2.98277777777778,1.28888888888889
"U134",2019-01-01 02:00:00,-0.1334,100,1.2,3.00888888888889,1.20777777777778
"U134",2019-01-01 03:00:00,-0.1341,100,1.2,3.03611111111111,0.962222222222222
"U134",2019-01-01 04:00:00,-0.1348,100,1.2,3.06277777777778,0.604999999999999
"U134",2019-01-01 05:00:00,-0.1363,100,1.2,3.08888888888889,0.494999999999999
"U134",2019-01-01 06:00:00,-0.1392,100,1.2,3.08888888888889,0.0511111111111104
"U134",2019-01-01 07:00:00,-0.1406,100,1.2,3.11611111111111,-0.0600000000000003
"U134",2019-01-01 08:00:00,-0.1413,100,1.2,3.11611111111111,-0.62
"U134",2019-01-01 09:00:00,-0.1421,100,1.2,3.11611111111111,-0.93
"U134",2019-01-01 10:00:00,-0.1421,100,1.2,3.11611111111111,-1.185
"U134",2019-01-01 11:00:00,-0.1428,100,6.2,3.11611111111111,-1.1
"U134",2019-01-01 12:00:00,-0.1428,100,11.2,3.08888888888889,-1.015
"U134",2019-01-01 13:00:00,-0.1428,100,11.2,3.08888888888889,-0.872777777777779
"U134",2019-01-01 14:00:00,-0.1428,100,11.2,3.08888888888889,-1.015
"U134",2019-01-01 15:00:00,-0.1435,100,8.7,3.06277777777778,-1.04277777777778
"U134",2019-01-01 16:00:00,-0.1428,100,6.2,3.06277777777778,-1.29888888888889
"U134",2019-01-01 17:00:00,-0.1435,100,3.7,3.03611111111111,-1.55611111111111
"U134",2019-01-01 18:00:00,-0.1435,100,1.2,3.03611111111111,-1.64111111111111
"U134",2019-01-01 19:00:00,-0.1435,100,1.2,3.03611111111111,-1.72722222222222
"U134",2019-01-01 20:00:00,-0.1442,100,1.2,3.00888888888889,-1.81388888888889
"U134",2019-01-01 21:00:00,-0.1435,99.9,1.2,2.98277777777778,-1.84222222222222
"U134",2019-01-01 22:00:00,-0.1442,99.8,1.2,2.98277777777778,-1.84222222222222
"U134",2019-01-01 23:00:00,-0.1442,99.8,1.2,2.95611111111111,-1.9
"U134",2019-01-02 00:00:00,-0.1442,99.9,1.2,2.95611111111111,-1.81388888888889
"U134",2019-01-02 01:00:00,-0.1442,99.6,1.2,2.93,-1.84222222222222
